customer_id,Date,WSKU,Connection Hours,Company
_id_2,20-01-2022,AZ_STD_BUSINESS_128,1.51,c&sengineersinc.
_id_2,20-01-2022,AZ_STD_POWER_256,75.03,c&sengineersinc.
_id_2,21-01-2022,AZ_PREMIUM_GPU_256,7.88,c&sengineersinc.
_id_2,21-01-2022,AZ_STD_BUSINESS_128,1.68,c&sengineersinc.
_id_2,21-01-2022,AZ_STD_POWER_256,53.7,c&sengineersinc.
_id_2,22-01-2022,AZ_PREMIUM_GPU_256,0.9,c&sengineersinc.
_id_2,22-01-2022,AZ_STD_BUSINESS_128,0.2,c&sengineersinc.
_id_2,22-01-2022,AZ_STD_POWER_256,25.49,c&sengineersinc.
_id_2,23-01-2022,AZ_STD_BUSINESS_128,0.7,c&sengineersinc.
_id_2,23-01-2022,AZ_STD_POWER_256,33.6,c&sengineersinc.
_id_2,24-01-2022,AZ_PREMIUM_GPU_256,32.43,c&sengineersinc.
_id_2,24-01-2022,AZ_STD_BUSINESS_128,8.25,c&sengineersinc.
_id_2,24-01-2022,AZ_STD_POWER_256,84.83,c&sengineersinc.
_id_2,25-01-2022,AZ_PREMIUM_GPU_256,48.53,c&sengineersinc.
_id_2,25-01-2022,AZ_STD_BUSINESS_128,0.72,c&sengineersinc.
_id_2,25-01-2022,AZ_STD_POWER_256,103.6,c&sengineersinc.
_id_2,26-01-2022,AZ_PREMIUM_GPU_256,42.06,c&sengineersinc.
_id_2,26-01-2022,AZ_STD_BUSINESS_128,1.3,c&sengineersinc.
_id_2,26-01-2022,AZ_STD_POWER_256,93.43,c&sengineersinc.
_id_2,27-01-2022,AZ_PREMIUM_GPU_256,65.74,c&sengineersinc.
_id_2,27-01-2022,AZ_STD_BUSINESS_128,3.12,c&sengineersinc.
_id_2,27-01-2022,AZ_STD_POWER_256,102.21,c&sengineersinc.
_id_2,28-01-2022,AZ_PREMIUM_GPU_256,58.38,c&sengineersinc.
_id_2,28-01-2022,AZ_STD_BUSINESS_128,4.75,c&sengineersinc.
_id_2,28-01-2022,AZ_STD_POWER_256,104.67,c&sengineersinc.
_id_2,29-01-2022,AZ_PREMIUM_GPU_256,24.1,c&sengineersinc.
_id_2,29-01-2022,AZ_STD_BUSINESS_128,0.65,c&sengineersinc.
_id_2,29-01-2022,AZ_STD_POWER_256,45.04,c&sengineersinc.
_id_2,30-01-2022,AZ_PREMIUM_GPU_256,20.32,c&sengineersinc.
_id_2,30-01-2022,AZ_STD_BUSINESS_128,0.45,c&sengineersinc.
_id_2,30-01-2022,AZ_STD_POWER_256,31.19,c&sengineersinc.
_id_2,31-01-2022,AZ_PREMIUM_GPU_256,23.98,c&sengineersinc.
_id_2,31-01-2022,AZ_STD_BUSINESS_128,9.71,c&sengineersinc.
_id_2,31-01-2022,AZ_STD_POWER_256,71.81,c&sengineersinc.
_id_2,01-02-2022,AZ_PREMIUM_GPU_256,18.51,c&sengineersinc.
_id_2,01-02-2022,AZ_STD_BUSINESS_128,0.26,c&sengineersinc.
_id_2,01-02-2022,AZ_STD_POWER_256,74.2,c&sengineersinc.
_id_2,02-02-2022,AZ_PREMIUM_GPU_256,42.63,c&sengineersinc.
_id_2,02-02-2022,AZ_STD_BUSINESS_128,1.2,c&sengineersinc.
_id_2,02-02-2022,AZ_STD_POWER_256,25.11,c&sengineersinc.
_id_2,03-02-2022,AZ_PREMIUM_GPU_256,57.79,c&sengineersinc.
_id_2,03-02-2022,AZ_STD_BUSINESS_128,1.32,c&sengineersinc.
_id_2,03-02-2022,AZ_STD_POWER_256,109.16,c&sengineersinc.
_id_2,04-02-2022,AZ_PREMIUM_GPU_256,49.83,c&sengineersinc.
_id_2,04-02-2022,AZ_STD_BUSINESS_128,3.74,c&sengineersinc.
_id_2,04-02-2022,AZ_STD_POWER_256,111.72,c&sengineersinc.
_id_2,05-02-2022,AZ_PREMIUM_GPU_256,7.15,c&sengineersinc.
_id_2,05-02-2022,AZ_STD_BUSINESS_128,2.74,c&sengineersinc.
_id_2,05-02-2022,AZ_STD_POWER_256,30.02,c&sengineersinc.
_id_2,06-02-2022,AZ_PREMIUM_GPU_256,2.45,c&sengineersinc.
_id_2,06-02-2022,AZ_STD_POWER_256,26.81,c&sengineersinc.
_id_2,07-02-2022,AZ_PREMIUM_GPU_256,45.3,c&sengineersinc.
_id_2,07-02-2022,AZ_STD_BUSINESS_128,2.32,c&sengineersinc.
_id_2,07-02-2022,AZ_STD_POWER_256,60.6,c&sengineersinc.
_id_2,08-02-2022,AZ_PREMIUM_GPU_256,80.43,c&sengineersinc.
_id_2,08-02-2022,AZ_STD_BUSINESS_128,14.66,c&sengineersinc.
_id_2,08-02-2022,AZ_STD_POWER_256,89.91,c&sengineersinc.
_id_2,09-02-2022,AZ_PREMIUM_GPU_256,60.36,c&sengineersinc.
_id_2,09-02-2022,AZ_STD_BUSINESS_128,11.93,c&sengineersinc.
_id_2,09-02-2022,AZ_STD_POWER_256,58.1,c&sengineersinc.
_id_2,10-02-2022,AZ_PREMIUM_GPU_256,52.98,c&sengineersinc.
_id_2,10-02-2022,AZ_STD_BUSINESS_128,0.83,c&sengineersinc.
_id_2,10-02-2022,AZ_STD_POWER_256,80.42,c&sengineersinc.
_id_2,11-02-2022,AZ_PREMIUM_GPU_256,34.33,c&sengineersinc.
_id_2,11-02-2022,AZ_STD_BUSINESS_128,1.18,c&sengineersinc.
_id_2,11-02-2022,AZ_STD_POWER_256,122.5,c&sengineersinc.
_id_2,12-02-2022,AZ_PREMIUM_GPU_256,2.57,c&sengineersinc.
_id_2,12-02-2022,AZ_STD_POWER_256,87.53,c&sengineersinc.
_id_2,13-02-2022,AZ_PREMIUM_GPU_256,12.93,c&sengineersinc.
_id_2,13-02-2022,AZ_STD_BUSINESS_128,0.73,c&sengineersinc.
_id_2,13-02-2022,AZ_STD_POWER_256,60.33,c&sengineersinc.
_id_2,14-02-2022,AZ_PREMIUM_GPU_256,41.33,c&sengineersinc.
_id_2,14-02-2022,AZ_STD_BUSINESS_128,1.6,c&sengineersinc.
_id_2,14-02-2022,AZ_STD_POWER_256,73.75,c&sengineersinc.
_id_2,15-02-2022,AZ_PREMIUM_GPU_256,47.98,c&sengineersinc.
_id_2,15-02-2022,AZ_STD_BUSINESS_128,0.5,c&sengineersinc.
_id_2,15-02-2022,AZ_STD_POWER_256,77.87,c&sengineersinc.
_id_2,16-02-2022,AZ_PREMIUM_GPU_256,34.63,c&sengineersinc.
_id_2,16-02-2022,AZ_STD_POWER_256,62.19,c&sengineersinc.
_id_2,17-02-2022,AZ_PREMIUM_GPU_256,45.42,c&sengineersinc.
_id_2,17-02-2022,AZ_STD_BUSINESS_128,0.54,c&sengineersinc.
_id_2,17-02-2022,AZ_STD_POWER_256,76.53,c&sengineersinc.
_id_2,18-02-2022,AZ_PREMIUM_GPU_256,31.67,c&sengineersinc.
_id_2,18-02-2022,AZ_STD_BUSINESS_128,6.1,c&sengineersinc.
_id_2,18-02-2022,AZ_STD_POWER_256,101.55,c&sengineersinc.
_id_2,19-02-2022,AZ_STD_BUSINESS_128,1.87,c&sengineersinc.
_id_2,19-02-2022,AZ_STD_POWER_256,48,c&sengineersinc.
_id_2,20-02-2022,AZ_PREMIUM_GPU_256,0.55,c&sengineersinc.
_id_2,20-02-2022,AZ_STD_BUSINESS_128,0.07,c&sengineersinc.
_id_2,20-02-2022,AZ_STD_POWER_256,52.49,c&sengineersinc.
_id_2,21-02-2022,AZ_PREMIUM_GPU_256,40.44,c&sengineersinc.
_id_2,21-02-2022,AZ_STD_BUSINESS_128,0.32,c&sengineersinc.
_id_2,21-02-2022,AZ_STD_POWER_256,78.1,c&sengineersinc.
_id_2,22-02-2022,AZ_PREMIUM_GPU_256,37.1,c&sengineersinc.
_id_2,22-02-2022,AZ_STD_POWER_256,38.38,c&sengineersinc.
_id_2,23-02-2022,AZ_PREMIUM_GPU_256,33.99,c&sengineersinc.
_id_2,23-02-2022,AZ_STD_POWER_256,40.92,c&sengineersinc.
_id_2,24-02-2022,AZ_PREMIUM_GPU_256,37.83,c&sengineersinc.
_id_2,24-02-2022,AZ_STD_BUSINESS_128,0.54,c&sengineersinc.
_id_2,24-02-2022,AZ_STD_POWER_256,67.44,c&sengineersinc.
_id_2,25-02-2022,AZ_PREMIUM_GPU_256,50.43,c&sengineersinc.
_id_2,25-02-2022,AZ_STD_BUSINESS_128,1.37,c&sengineersinc.
_id_2,25-02-2022,AZ_STD_POWER_256,138.23,c&sengineersinc.
_id_2,26-02-2022,AZ_PREMIUM_GPU_256,24,c&sengineersinc.
_id_2,26-02-2022,AZ_STD_POWER_256,83.81,c&sengineersinc.
_id_2,27-02-2022,AZ_PREMIUM_GPU_256,22.12,c&sengineersinc.
_id_2,27-02-2022,AZ_STD_BUSINESS_128,0.81,c&sengineersinc.
_id_2,27-02-2022,AZ_STD_POWER_256,28.73,c&sengineersinc.
_id_2,28-02-2022,AZ_PREMIUM_GPU_256,26.03,c&sengineersinc.
_id_2,28-02-2022,AZ_STD_BUSINESS_128,6.7,c&sengineersinc.
_id_2,28-02-2022,AZ_STD_POWER_256,84.2,c&sengineersinc.
_id_2,01-03-2022,AZ_PREMIUM_GPU_256,38.4,c&sengineersinc.
_id_2,01-03-2022,AZ_STD_BUSINESS_128,5.95,c&sengineersinc.
_id_2,01-03-2022,AZ_STD_POWER_256,77.73,c&sengineersinc.
_id_2,02-03-2022,AZ_PREMIUM_GPU_256,37.8,c&sengineersinc.
_id_2,02-03-2022,AZ_STD_BUSINESS_128,3.72,c&sengineersinc.
_id_2,02-03-2022,AZ_STD_POWER_256,49.96,c&sengineersinc.
_id_2,03-03-2022,AZ_PREMIUM_GPU_256,36.41,c&sengineersinc.
_id_2,03-03-2022,AZ_STD_BUSINESS_128,6.79,c&sengineersinc.
_id_2,03-03-2022,AZ_STD_POWER_256,48.41,c&sengineersinc.
_id_2,04-03-2022,AZ_PREMIUM_GPU_256,31.73,c&sengineersinc.
_id_2,04-03-2022,AZ_STD_BUSINESS_128,11.01,c&sengineersinc.
_id_2,04-03-2022,AZ_STD_POWER_256,76.94,c&sengineersinc.
_id_2,05-03-2022,AZ_STD_POWER_256,53.72,c&sengineersinc.
_id_2,06-03-2022,AZ_PREMIUM_GPU_256,5.78,c&sengineersinc.
_id_2,06-03-2022,AZ_STD_POWER_256,56.44,c&sengineersinc.
_id_2,07-03-2022,AZ_PREMIUM_GPU_256,43.7,c&sengineersinc.
_id_2,07-03-2022,AZ_STD_BUSINESS_128,2.55,c&sengineersinc.
_id_2,07-03-2022,AZ_STD_POWER_256,85.67,c&sengineersinc.
_id_2,08-03-2022,AZ_PREMIUM_GPU_256,43.35,c&sengineersinc.
_id_2,08-03-2022,AZ_STD_BUSINESS_128,0.24,c&sengineersinc.
_id_2,08-03-2022,AZ_STD_POWER_256,75.51,c&sengineersinc.
_id_2,09-03-2022,AZ_PREMIUM_GPU_256,47.23,c&sengineersinc.
_id_2,09-03-2022,AZ_STD_POWER_256,71.39,c&sengineersinc.
_id_2,10-03-2022,AZ_PREMIUM_GPU_256,56.48,c&sengineersinc.
_id_2,10-03-2022,AZ_STD_BUSINESS_128,1.31,c&sengineersinc.
_id_2,10-03-2022,AZ_STD_POWER_256,68.19,c&sengineersinc.
_id_2,11-03-2022,AZ_PREMIUM_GPU_256,43.27,c&sengineersinc.
_id_2,11-03-2022,AZ_STD_BUSINESS_128,9.17,c&sengineersinc.
_id_2,11-03-2022,AZ_STD_POWER_256,130.46,c&sengineersinc.
_id_2,12-03-2022,AZ_STD_BUSINESS_128,1.77,c&sengineersinc.
_id_2,12-03-2022,AZ_STD_POWER_256,72.93,c&sengineersinc.
_id_2,13-03-2022,AZ_PREMIUM_GPU_256,1.3,c&sengineersinc.
_id_2,13-03-2022,AZ_STD_BUSINESS_128,0.08,c&sengineersinc.
_id_2,13-03-2022,AZ_STD_POWER_256,49.38,c&sengineersinc.
_id_2,14-03-2022,AZ_PREMIUM_GPU_256,18.76,c&sengineersinc.
_id_2,14-03-2022,AZ_STD_BUSINESS_128,15,c&sengineersinc.
_id_2,14-03-2022,AZ_STD_POWER_256,98.67,c&sengineersinc.
_id_2,15-03-2022,AZ_PREMIUM_GPU_256,30.27,c&sengineersinc.
_id_2,15-03-2022,AZ_STD_BUSINESS_128,15.99,c&sengineersinc.
_id_2,15-03-2022,AZ_STD_POWER_256,51.56,c&sengineersinc.
_id_2,16-03-2022,AZ_PREMIUM_GPU_256,44.57,c&sengineersinc.
_id_2,16-03-2022,AZ_STD_BUSINESS_128,6.61,c&sengineersinc.
_id_2,16-03-2022,AZ_STD_POWER_256,42.23,c&sengineersinc.
_id_2,17-03-2022,AZ_PREMIUM_GPU_256,48.53,c&sengineersinc.
_id_2,17-03-2022,AZ_STD_BUSINESS_128,4.91,c&sengineersinc.
_id_2,17-03-2022,AZ_STD_POWER_256,34.75,c&sengineersinc.
_id_2,18-03-2022,AZ_PREMIUM_GPU_256,44.82,c&sengineersinc.
_id_2,18-03-2022,AZ_STD_BUSINESS_128,9.47,c&sengineersinc.
_id_2,18-03-2022,AZ_STD_POWER_256,111.89,c&sengineersinc.
_id_2,19-03-2022,AZ_PREMIUM_GPU_256,2.93,c&sengineersinc.
_id_2,19-03-2022,AZ_STD_BUSINESS_128,0.42,c&sengineersinc.
_id_2,19-03-2022,AZ_STD_POWER_256,79.3,c&sengineersinc.
_id_2,20-03-2022,AZ_STD_BUSINESS_128,1.58,c&sengineersinc.
_id_2,20-03-2022,AZ_STD_POWER_256,85.87,c&sengineersinc.
_id_2,21-03-2022,AZ_PREMIUM_GPU_256,39.57,c&sengineersinc.
_id_2,21-03-2022,AZ_STD_BUSINESS_128,6.3,c&sengineersinc.
_id_2,21-03-2022,AZ_STD_POWER_256,100.52,c&sengineersinc.
_id_2,22-03-2022,AZ_PREMIUM_GPU_256,39.18,c&sengineersinc.
_id_2,22-03-2022,AZ_STD_BUSINESS_128,17.11,c&sengineersinc.
_id_2,22-03-2022,AZ_STD_POWER_256,48.17,c&sengineersinc.
_id_2,23-03-2022,AZ_PREMIUM_GPU_256,27.8,c&sengineersinc.
_id_2,23-03-2022,AZ_STD_BUSINESS_128,8.26,c&sengineersinc.
_id_2,23-03-2022,AZ_STD_POWER_256,69.46,c&sengineersinc.
_id_2,24-03-2022,AZ_PREMIUM_GPU_256,36.2,c&sengineersinc.
_id_2,24-03-2022,AZ_STD_BUSINESS_128,27.04,c&sengineersinc.
_id_2,24-03-2022,AZ_STD_POWER_256,98.18,c&sengineersinc.
_id_2,25-03-2022,AZ_PREMIUM_GPU_256,30.21,c&sengineersinc.
_id_2,25-03-2022,AZ_STD_BUSINESS_128,13.4,c&sengineersinc.
_id_2,25-03-2022,AZ_STD_POWER_256,109.99,c&sengineersinc.
_id_2,26-03-2022,AZ_PREMIUM_GPU_256,0.6,c&sengineersinc.
_id_2,26-03-2022,AZ_STD_BUSINESS_128,0.87,c&sengineersinc.
_id_2,26-03-2022,AZ_STD_POWER_256,64.65,c&sengineersinc.
_id_2,27-03-2022,AZ_PREMIUM_GPU_256,1.85,c&sengineersinc.
_id_2,27-03-2022,AZ_STD_BUSINESS_128,1.42,c&sengineersinc.
_id_2,27-03-2022,AZ_STD_POWER_256,48,c&sengineersinc.
_id_2,28-03-2022,AZ_PREMIUM_GPU_256,35.35,c&sengineersinc.
_id_2,28-03-2022,AZ_STD_BUSINESS_128,4.44,c&sengineersinc.
_id_2,28-03-2022,AZ_STD_POWER_256,102.85,c&sengineersinc.
_id_2,29-03-2022,AZ_PREMIUM_GPU_256,23.43,c&sengineersinc.
_id_2,29-03-2022,AZ_STD_BUSINESS_128,12.07,c&sengineersinc.
_id_2,29-03-2022,AZ_STD_POWER_256,73.95,c&sengineersinc.
_id_2,30-03-2022,AZ_PREMIUM_GPU_256,29.59,c&sengineersinc.
_id_2,30-03-2022,AZ_STD_BUSINESS_128,3.6,c&sengineersinc.
_id_2,30-03-2022,AZ_STD_POWER_256,59.6,c&sengineersinc.
_id_2,31-03-2022,AZ_PREMIUM_GPU_256,22.85,c&sengineersinc.
_id_2,31-03-2022,AZ_STD_BUSINESS_128,5.21,c&sengineersinc.
_id_2,31-03-2022,AZ_STD_POWER_256,80.65,c&sengineersinc.
_id_2,01-04-2022,AZ_PREMIUM_GPU_256,32.55,c&sengineersinc.
_id_2,01-04-2022,AZ_STD_BUSINESS_128,21.57,c&sengineersinc.
_id_2,01-04-2022,AZ_STD_POWER_256,92.79,c&sengineersinc.
_id_2,02-04-2022,AZ_STD_BUSINESS_128,4.64,c&sengineersinc.
_id_2,02-04-2022,AZ_STD_POWER_256,73.11,c&sengineersinc.
_id_2,03-04-2022,AZ_STD_BUSINESS_128,8.68,c&sengineersinc.
_id_2,03-04-2022,AZ_STD_POWER_256,58.47,c&sengineersinc.
_id_2,04-04-2022,AZ_PREMIUM_GPU_256,42.72,c&sengineersinc.
_id_2,04-04-2022,AZ_STD_BUSINESS_128,3.37,c&sengineersinc.
_id_2,04-04-2022,AZ_STD_POWER_256,104.09,c&sengineersinc.
_id_2,05-04-2022,AZ_PREMIUM_GPU_256,56.48,c&sengineersinc.
_id_2,05-04-2022,AZ_STD_BUSINESS_128,3.37,c&sengineersinc.
_id_2,05-04-2022,AZ_STD_POWER_256,59.3,c&sengineersinc.
_id_2,06-04-2022,AZ_PREMIUM_GPU_256,21.99,c&sengineersinc.
_id_2,06-04-2022,AZ_STD_BUSINESS_128,4.75,c&sengineersinc.
_id_2,06-04-2022,AZ_STD_POWER_256,47.83,c&sengineersinc.
_id_2,07-04-2022,AZ_PREMIUM_GPU_256,35.52,c&sengineersinc.
_id_2,07-04-2022,AZ_STD_BUSINESS_128,5.98,c&sengineersinc.
_id_2,07-04-2022,AZ_STD_POWER_256,53.06,c&sengineersinc.
_id_2,08-04-2022,AZ_PREMIUM_GPU_256,55.56,c&sengineersinc.
_id_2,08-04-2022,AZ_STD_BUSINESS_128,7.93,c&sengineersinc.
_id_2,08-04-2022,AZ_STD_POWER_256,80.43,c&sengineersinc.
_id_2,09-04-2022,AZ_PREMIUM_GPU_256,34.02,c&sengineersinc.
_id_2,09-04-2022,AZ_STD_BUSINESS_128,0.92,c&sengineersinc.
_id_2,09-04-2022,AZ_STD_POWER_256,49.87,c&sengineersinc.
_id_2,10-04-2022,AZ_PREMIUM_GPU_256,49.55,c&sengineersinc.
_id_2,10-04-2022,AZ_STD_BUSINESS_128,0.54,c&sengineersinc.
_id_2,10-04-2022,AZ_STD_POWER_256,20.25,c&sengineersinc.
_id_2,11-04-2022,AZ_PREMIUM_GPU_256,64.57,c&sengineersinc.
_id_2,11-04-2022,AZ_STD_BUSINESS_128,4.97,c&sengineersinc.
_id_2,11-04-2022,AZ_STD_POWER_256,108.43,c&sengineersinc.
_id_2,12-04-2022,AZ_PREMIUM_GPU_256,58.99,c&sengineersinc.
_id_2,12-04-2022,AZ_STD_BUSINESS_128,1.67,c&sengineersinc.
_id_2,12-04-2022,AZ_STD_POWER_256,62.65,c&sengineersinc.
_id_2,13-04-2022,AZ_PREMIUM_GPU_256,48.19,c&sengineersinc.
_id_2,13-04-2022,AZ_STD_BUSINESS_128,6.53,c&sengineersinc.
_id_2,13-04-2022,AZ_STD_POWER_256,38.43,c&sengineersinc.
_id_2,14-04-2022,AZ_PREMIUM_GPU_256,30.28,c&sengineersinc.
_id_2,14-04-2022,AZ_STD_BUSINESS_128,3.3,c&sengineersinc.
_id_2,14-04-2022,AZ_STD_POWER_256,91.43,c&sengineersinc.
_id_2,15-04-2022,AZ_PREMIUM_GPU_256,31.28,c&sengineersinc.
_id_2,15-04-2022,AZ_STD_BUSINESS_128,23.83,c&sengineersinc.
_id_2,15-04-2022,AZ_STD_POWER_256,85.87,c&sengineersinc.
_id_2,16-04-2022,AZ_PREMIUM_GPU_256,0.15,c&sengineersinc.
_id_2,16-04-2022,AZ_STD_BUSINESS_128,1.27,c&sengineersinc.
_id_2,16-04-2022,AZ_STD_POWER_256,13.75,c&sengineersinc.
_id_2,17-04-2022,AZ_PREMIUM_GPU_256,2.26,c&sengineersinc.
_id_2,17-04-2022,AZ_STD_BUSINESS_128,0.49,c&sengineersinc.
_id_2,17-04-2022,AZ_STD_POWER_256,7.18,c&sengineersinc.
_id_2,18-04-2022,AZ_PREMIUM_GPU_256,19.76,c&sengineersinc.
_id_2,18-04-2022,AZ_STD_BUSINESS_128,3.56,c&sengineersinc.
_id_2,18-04-2022,AZ_STD_POWER_256,68.08,c&sengineersinc.
_id_2,19-04-2022,AZ_PREMIUM_GPU_256,31.47,c&sengineersinc.
_id_2,19-04-2022,AZ_STD_BUSINESS_128,2.05,c&sengineersinc.
_id_2,19-04-2022,AZ_STD_POWER_256,68.97,c&sengineersinc.
_id_2,20-04-2022,AZ_PREMIUM_GPU_256,35.79,c&sengineersinc.
_id_2,20-04-2022,AZ_STD_BUSINESS_128,2.45,c&sengineersinc.
_id_2,20-04-2022,AZ_STD_POWER_256,72.38,c&sengineersinc.
_id_2,21-04-2022,AZ_PREMIUM_GPU_256,32.23,c&sengineersinc.
_id_2,21-04-2022,AZ_STD_BUSINESS_128,1.55,c&sengineersinc.
_id_2,21-04-2022,AZ_STD_POWER_256,87.79,c&sengineersinc.
_id_2,22-04-2022,AZ_PREMIUM_GPU_256,17.75,c&sengineersinc.
_id_2,22-04-2022,AZ_STD_BUSINESS_128,12.18,c&sengineersinc.
_id_2,22-04-2022,AZ_STD_POWER_256,76.5,c&sengineersinc.
_id_2,23-04-2022,AZ_PREMIUM_GPU_256,24,c&sengineersinc.
_id_2,23-04-2022,AZ_STD_BUSINESS_128,3.24,c&sengineersinc.
_id_2,23-04-2022,AZ_STD_POWER_256,27.8,c&sengineersinc.
_id_2,24-04-2022,AZ_PREMIUM_GPU_256,10.29,c&sengineersinc.
_id_2,24-04-2022,AZ_STD_BUSINESS_128,0.97,c&sengineersinc.
_id_2,24-04-2022,AZ_STD_POWER_256,12.35,c&sengineersinc.
_id_2,25-04-2022,AZ_PREMIUM_GPU_256,40.92,c&sengineersinc.
_id_2,25-04-2022,AZ_STD_BUSINESS_128,7.94,c&sengineersinc.
_id_2,25-04-2022,AZ_STD_POWER_256,70.7,c&sengineersinc.
_id_2,26-04-2022,AZ_PREMIUM_GPU_256,47.65,c&sengineersinc.
_id_2,26-04-2022,AZ_STD_BUSINESS_128,3.18,c&sengineersinc.
_id_2,26-04-2022,AZ_STD_POWER_256,69.53,c&sengineersinc.
_id_2,27-04-2022,AZ_PREMIUM_GPU_256,50.49,c&sengineersinc.
_id_2,27-04-2022,AZ_STD_BUSINESS_128,3.04,c&sengineersinc.
_id_2,27-04-2022,AZ_STD_POWER_256,47.56,c&sengineersinc.
_id_2,28-04-2022,AZ_PREMIUM_GPU_256,57.3,c&sengineersinc.
_id_2,28-04-2022,AZ_STD_BUSINESS_128,4.47,c&sengineersinc.
_id_2,28-04-2022,AZ_STD_POWER_256,65.64,c&sengineersinc.
_id_2,29-04-2022,AZ_PREMIUM_GPU_256,29.8,c&sengineersinc.
_id_2,29-04-2022,AZ_STD_BUSINESS_128,19.74,c&sengineersinc.
_id_2,29-04-2022,AZ_STD_POWER_256,78.82,c&sengineersinc.
_id_2,30-04-2022,AZ_STD_BUSINESS_128,0.13,c&sengineersinc.
_id_2,30-04-2022,AZ_STD_POWER_256,18.68,c&sengineersinc.
_id_2,01-05-2022,AZ_STD_BUSINESS_128,2.46,c&sengineersinc.
_id_2,02-05-2022,AZ_PREMIUM_GPU_256,26.58,c&sengineersinc.
_id_2,02-05-2022,AZ_STD_BUSINESS_128,3.52,c&sengineersinc.
_id_2,02-05-2022,AZ_STD_POWER_256,79.4,c&sengineersinc.
_id_2,03-05-2022,AZ_PREMIUM_GPU_256,32.85,c&sengineersinc.
_id_2,03-05-2022,AZ_STD_BUSINESS_128,1.92,c&sengineersinc.
_id_2,03-05-2022,AZ_STD_POWER_256,55.23,c&sengineersinc.
_id_2,04-05-2022,AZ_PREMIUM_GPU_256,54.65,c&sengineersinc.
_id_2,04-05-2022,AZ_STD_BUSINESS_128,1.47,c&sengineersinc.
_id_2,04-05-2022,AZ_STD_POWER_256,39.08,c&sengineersinc.
_id_2,05-05-2022,AZ_PREMIUM_GPU_256,46.83,c&sengineersinc.
_id_2,05-05-2022,AZ_STD_BUSINESS_128,6.26,c&sengineersinc.
_id_2,05-05-2022,AZ_STD_POWER_256,73.85,c&sengineersinc.
_id_2,06-05-2022,AZ_PREMIUM_GPU_256,44.85,c&sengineersinc.
_id_2,06-05-2022,AZ_STD_BUSINESS_128,18.4,c&sengineersinc.
_id_2,06-05-2022,AZ_STD_POWER_256,98.77,c&sengineersinc.
_id_2,07-05-2022,AZ_STD_BUSINESS_128,0.91,c&sengineersinc.
_id_2,07-05-2022,AZ_STD_POWER_256,24.07,c&sengineersinc.
_id_2,08-05-2022,AZ_STD_BUSINESS_128,1.34,c&sengineersinc.
_id_2,08-05-2022,AZ_STD_POWER_256,31.54,c&sengineersinc.
_id_2,09-05-2022,AZ_PREMIUM_GPU_256,29.49,c&sengineersinc.
_id_2,09-05-2022,AZ_STD_BUSINESS_128,3.98,c&sengineersinc.
_id_2,09-05-2022,AZ_STD_POWER_256,84.48,c&sengineersinc.
_id_2,10-05-2022,AZ_PREMIUM_GPU_256,49.69,c&sengineersinc.
_id_2,10-05-2022,AZ_STD_BUSINESS_128,2.58,c&sengineersinc.
_id_2,10-05-2022,AZ_STD_POWER_256,19.31,c&sengineersinc.
_id_2,11-05-2022,AZ_PREMIUM_GPU_256,54.04,c&sengineersinc.
_id_2,11-05-2022,AZ_STD_BUSINESS_128,6.34,c&sengineersinc.
_id_2,11-05-2022,AZ_STD_POWER_256,55.19,c&sengineersinc.
_id_2,12-05-2022,AZ_PREMIUM_GPU_256,41.19,c&sengineersinc.
_id_2,12-05-2022,AZ_STD_BUSINESS_128,5.22,c&sengineersinc.
_id_2,12-05-2022,AZ_STD_POWER_256,82.13,c&sengineersinc.
_id_2,13-05-2022,AZ_PREMIUM_GPU_256,51.66,c&sengineersinc.
_id_2,13-05-2022,AZ_STD_BUSINESS_128,10.04,c&sengineersinc.
_id_2,13-05-2022,AZ_STD_POWER_256,60.06,c&sengineersinc.
_id_2,14-05-2022,AZ_STD_BUSINESS_128,0.26,c&sengineersinc.
_id_2,14-05-2022,AZ_STD_POWER_256,0.92,c&sengineersinc.
_id_2,15-05-2022,AZ_PREMIUM_GPU_256,2.12,c&sengineersinc.
_id_2,15-05-2022,AZ_STD_BUSINESS_128,0.74,c&sengineersinc.
_id_2,15-05-2022,AZ_STD_POWER_256,3.44,c&sengineersinc.
_id_2,16-05-2022,AZ_PREMIUM_GPU_256,14.86,c&sengineersinc.
_id_2,16-05-2022,AZ_STD_BUSINESS_128,12.17,c&sengineersinc.
_id_2,16-05-2022,AZ_STD_POWER_256,54.29,c&sengineersinc.
_id_2,17-05-2022,AZ_PREMIUM_GPU_256,27.96,c&sengineersinc.
_id_2,17-05-2022,AZ_STD_BUSINESS_128,3.3,c&sengineersinc.
_id_2,17-05-2022,AZ_STD_POWER_256,28.77,c&sengineersinc.
_id_2,18-05-2022,AZ_PREMIUM_GPU_256,32.22,c&sengineersinc.
_id_2,18-05-2022,AZ_STD_BUSINESS_128,2.65,c&sengineersinc.
_id_2,18-05-2022,AZ_STD_POWER_256,79.82,c&sengineersinc.
_id_2,19-05-2022,AZ_PREMIUM_GPU_256,47.66,c&sengineersinc.
_id_2,19-05-2022,AZ_STD_BUSINESS_128,22.26,c&sengineersinc.
_id_2,19-05-2022,AZ_STD_POWER_256,101.13,c&sengineersinc.
_id_2,20-05-2022,AZ_PREMIUM_GPU_256,57.78,c&sengineersinc.
